name,total_enrollment,state,women_proportion,AIAN_proportion,Asian_proportion,Black_proportion,Hispanic_proportion,NHPI_proportion,White_proportion,MultiRace_proportion,Foreign_proportion,early_career_pay,stem_percent,net_cost,type,degree_length,in_state_total,out_of_state_total
University of Georgia,35197,Georgia,0.5760718243032077,0.0010512259567576,0.0812285137937892,0.0796942921271699,0.046509645708441,0.0010512259567576,0.6979856237747535,0.0298889109867318,0.0494076199676108,54400,14,8122.0,Public,4 Year,21868,40442
University of Hartford,6817,Connecticut,0.5134223265365997,0.0023470734927387,0.0340325656447117,0.1268886607011882,0.0897755610972568,0.0007334604664808,0.5798738447997653,0.021417045621241,0.0709989731553469,55200,15,24363.0,Private,4 Year,53170,53170
University of Hawaii at Hilo,3924,Hawaii,0.6060142711518859,0.0050968399592252,0.2054026503567788,0.0117227319062181,0.1164627930682976,0.0996432212028542,0.2283384301732925,0.287716615698267,0.0423037716615698,44000,14,8239.0,Public,4 Year,19126,32086
University of Houston,40914,Texas,0.4933274673705822,0.0011487510387642,0.1984161900571931,0.1019944273353864,0.2687099770249792,0.0023708266119176,0.2897541183946815,0.0297697609620178,0.0983770836388522,56000,24,9648.0,Public,4 Year,22776,38226
University of Idaho,11702,Idaho,0.4684669287301316,0.0096564689796615,0.0137583319090753,0.012134677832849,0.0790463168689113,0.0018800205093146,0.7565373440437532,0.0321312596137412,0.0610152110750299,52300,22,11184.0,Public,4 Year,16744,34380
University of Illinois at Chicago,27969,Illinois,0.536665594050556,0.0010368622403375,0.1869569880939611,0.0784439915620865,0.1943222853873931,0.0022524938324573,0.4008366405663413,0.022095891880296,0.0928170474453859,56300,31,9813.0,Public,4 Year,25838,39054
University of Illinois at Urbana-Champaign,45140,Illinois,0.4490695613646433,0.0008639787328311,0.1356003544528134,0.0484271156402303,0.0749667700487372,0.0010412051395657,0.4824324324324324,0.0232388125830748,0.2206690296854231,62600,36,8626.0,Public,4 Year,26402,42972
University of Indianapolis,5442,Indiana,0.6727306137449467,0.0014700477765527,0.0156192576258728,0.083792723263506,0.0350973906651966,0.0014700477765527,0.6865123116501286,0.0233370084527747,0.0779125321572951,47300,5,16627.0,Private,4 Year,39976,39976
University of Iowa,29970,Iowa,0.5158825492158825,0.0016683350016683,0.0352352352352352,0.0284617951284617,0.0577243910577243,0.0008675342008675,0.6712712712712713,0.021021021021021,0.1238905572238905,54100,16,9132.0,Public,4 Year,20439,42405
University of Kansas,27180,Kansas,0.5132450331125827,0.0052244297277409,0.0397718910963944,0.0416850625459897,0.0571743929359823,0.0008094186902133,0.704083885209713,0.0403237674760853,0.0896247240618101,53000,16,12964.0,Public,4 Year,21498,37708
University of Kentucky,29203,Kentucky,0.5280279423346916,0.0018833681471081,0.0276341471766599,0.0681094408108756,0.0353045919939732,0.0008903194877238,0.7457110570831764,0.0263671540595144,0.0599595931924802,51700,19,9472.0,Public,4 Year,25227,42081
University of Louisiana at Lafayette,17195,Louisiana,0.5583599883687118,0.0046525152660657,0.0216923524280314,0.196394300668799,0.0318115731317243,0.0008723466123873,0.6784530386740332,0.0161093341087525,0.0391392846757778,48200,19,3854.0,Public,4 Year,19132,32860
University of Louisiana at Monroe,8517,Louisiana,0.6394270282963485,0.0034049547962897,0.0231302101678994,0.2273100857109311,0.0206645532464482,0.0004696489374192,0.6485851825760244,0.0206645532464482,0.0311142421040272,48500,7,6986.0,Public,4 Year,16584,28684
University of Louisville,21561,Kentucky,0.5156532628356755,0.0015769212930754,0.0347386484856917,0.1042159454570752,0.0377069709197161,0.0006493205324428,0.7533509577477854,0.0363619498167988,0.0286164834655164,49500,18,8246.0,Public,4 Year,20882,36504
University of Maine,11286,Maine,0.5098351940457203,0.0117845117845117,0.0127591706539074,0.0187843345738082,0.0213538897749424,0.0001772107035264,0.7702463228779018,0.0231259968102073,0.0483785220627325,52000,24,12363.0,Public,4 Year,21588,41388
University of Mary,2809,North Dakota,0.6539693841224635,0.0174439302242791,0.0113919544321822,0.0274118903524385,0.0299038803844784,0.0017799928800284,0.8049127803488786,0.0153079387682449,0.0167319330722677,46400,3,10051.0,Private,4 Year,25610,25610
University of Memphis,21059,Tennessee,0.5969894107032623,0.0025167386865473,0.0296785222470202,0.3388100099719834,0.0359466261455909,0.001234626525476,0.5128923500641056,0.0299159504249964,0.0297260078826155,47200,12,8960.0,Public,4 Year,19676,31388
University of Miami,16674,Florida,0.511035144536404,0.0013793930670504,0.0571548518651793,0.0701091519731318,0.2114669545400024,0.0013194194554396,0.4063811922753988,0.0244692335372436,0.1645675902602854,56200,22,22221.0,Private,4 Year,64334,64334
University of Mississippi,22503,Mississippi,0.5610363062702751,0.0028440652357463,0.0190641247833622,0.1412256143625294,0.0271074967782073,0.0010220859440963,0.7502110829667156,0.0209305425943207,0.0352397458116695,48500,12,9512.0,Public,4 Year,19356,35310
University of Montevallo,3070,Alabama,0.6736156351791531,0.0058631921824104,0.0061889250814332,0.1413680781758957,0.0302931596091205,0.0,0.7257328990228012,0.0221498371335504,0.0127035830618892,38900,7,10965.0,Public,4 Year,22090,35110
University of Mount Union,2262,Ohio,0.5013262599469496,0.0017683465959328,0.006631299734748,0.0539345711759504,0.0181255526083112,0.0,0.8183023872679045,0.037577365163572,0.0274093722369584,48300,19,20600.0,Private,4 Year,41460,41460
University of New England,6429,Maine,0.7141079483589983,0.0041997200186654,0.0468191009488256,0.0601959869342043,0.0127547052418727,0.0023331777881474,0.6548452325400529,0.0149323378441437,0.0069995333644423,50100,7,24753.0,Private,4 Year,51610,51610
University of New Haven,6811,Connecticut,0.4899427396858024,0.0032300690060196,0.0248128028189693,0.0883864337101747,0.0848627220672441,0.0017618558214652,0.5460284833357804,0.0135075612979004,0.1601820584348847,52100,25,23335.0,Private,4 Year,55170,55170
University of New Orleans,9234,Louisiana,0.5142949967511371,0.0035737491877842,0.071041802035954,0.1489062161576781,0.0909681611435997,0.0003248862897985,0.559779077322937,0.0312973792505956,0.0664933939787741,49900,23,7670.0,Public,4 Year,19629,24465
University of North Alabama,6841,Alabama,0.5801783365005116,0.0090630024850168,0.0191492471860839,0.1270282122496711,0.0245578131852068,0.0007308872971787,0.7114456950738196,0.0216342639964917,0.0439994152901622,43000,6,9908.0,Public,4 Year,19570,27880
University of North Carolina at Chapel Hill,29135,North Carolina,0.5656770207654024,0.0045649562382014,0.0827183799553801,0.0790801441565127,0.0650420456495623,0.0024026085464218,0.6366569418225502,0.0455122704650763,0.0549854127338253,55000,19,5376.0,Public,4 Year,20177,46360
University of North Carolina at Charlotte,27238,North Carolina,0.4947866950583743,0.0029737866216315,0.0493061164549526,0.1619061605110507,0.0734268301637418,0.0011014024524561,0.5911594096482855,0.0314266833100815,0.0621558117336074,52500,25,8468.0,Public,4 Year,18144,31578
University of North Dakota,14906,North Dakota,0.4737689520998255,0.0169730309942305,0.0138870253589158,0.0230779551858312,0.0281765731920032,0.0010063061854286,0.7894807460083187,0.0271031799275459,0.0668187307124647,53800,16,12580.0,Public,4 Year,17669,29733
University of North Florida,15984,Florida,0.5616241241241241,0.0012512512512512,0.0421671671671671,0.0971596596596596,0.0926551551551551,0.0007507507507507,0.6901276276276276,0.0487362362362362,0.0231481481481481,48800,11,4372.0,Public,4 Year,16370,30088
University of North Georgia,16064,Georgia,0.5554656374501992,0.0021787848605577,0.0272036852589641,0.0425796812749003,0.0893301792828685,0.0010582669322709,0.7843002988047809,0.0259586653386454,0.0141932270916334,47300,8,8291.0,Public,4 Year,15212,29024
University of Northern Colorado,12050,Colorado,0.6562655601659751,0.0031535269709543,0.0156016597510373,0.0362655601659751,0.1470539419087136,0.0018257261410788,0.596597510373444,0.0312863070539419,0.0307053941908713,47700,7,13601.0,Public,4 Year,20990,32678
University of Northern Iowa,11928,Iowa,0.5822434607645876,0.0020959087860496,0.0090543259557344,0.0284205231388329,0.0316063044936284,0.0005868544600938,0.835596914822267,0.0176056338028169,0.0524815560026827,47100,8,10179.0,Public,4 Year,17886,28428
University of Notre Dame,12179,Indiana,0.4554561129813613,0.0017242794974956,0.0470481977173823,0.0308728138599228,0.0935216356022662,0.0004105427374989,0.6397076935709007,0.0366204121849084,0.0977912800722555,67000,28,15116.0,Private,4 Year,68801,68801
University of Oregon,24096,Oregon,0.5227838645418327,0.0067231075697211,0.0531208499335989,0.0200033200531208,0.0847443559096945,0.0041085657370517,0.6241284860557769,0.0551128818061089,0.1301045816733067,51800,13,11188.0,Public,4 Year,24861,48441
University of Pennsylvania,24806,Pennsylvania,0.5267677174877046,0.0008465693783761,0.1498427799725872,0.0597839232443763,0.072522776747561,0.0003225026203337,0.453438684189309,0.0313230669999193,0.1837861807627187,72800,21,7578.0,Private,4 Year,71200,71200
University of Pikeville,2458,Kentucky,0.5138323840520749,0.0044751830756712,0.0101708706265256,0.0679414157851912,0.0183075671277461,0.000813669650122,0.8812042310821806,0.0,0.017087062652563,39000,11,13594.0,Private,4 Year,28750,28750
University of Portland,4143,Oregon,0.5908761766835626,0.0016895969104513,0.0975138788317644,0.0098962104755008,0.0984793627805937,0.0152063721940622,0.6261163408158339,0.0813420226888727,0.0436881486845281,58500,28,31069.0,Private,4 Year,59354,59354
University of Puget Sound,2826,Washington,0.5898796886058033,0.0014154281670205,0.0668789808917197,0.0102618542108987,0.06758669497523,0.0003538570417551,0.7473460721868365,0.0877565463552724,0.0038924274593064,54200,21,24246.0,Private,4 Year,62316,62316
University of Rhode Island,16571,Rhode Island,0.5477641663146461,0.0026552410838211,0.0322249713354655,0.0484581497797356,0.0777261480900368,0.0003620783296119,0.6877074407096735,0.0237764769778528,0.0336732846539134,54500,18,11566.0,Public,4 Year,27088,43812
University of Richmond,4182,Virginia,0.5425633668101387,0.0031085604973696,0.0514108082257293,0.0824964131994261,0.0616929698708751,0.0004782400765184,0.6121472979435677,0.0327594452415112,0.088235294117647,59800,13,9098.0,Private,4 Year,64860,64860
University of Rochester,11060,New York,0.5086799276672694,0.0025316455696202,0.0827305605786618,0.0443942133815551,0.0481916817359855,0.0004520795660036,0.4805605786618445,0.0217902350813743,0.2359855334538879,61100,32,13878.0,Private,4 Year,69864,69864
University of Saint Joseph,2565,Connecticut,0.890448343079922,0.0007797270955165,0.045224171539961,0.0982456140350877,0.0869395711500974,0.0011695906432748,0.552046783625731,0.0124756335282651,0.0097465886939571,49900,9,19103.0,Private,4 Year,50601,50601
University of San Diego,8349,California,0.5702479338842975,0.0050305425799496,0.0767756617558989,0.0348544735896514,0.180261109114864,0.003593244699964,0.5277278716013893,0.0488681279195113,0.0731824170559348,58900,12,20291.0,Private,4 Year,62338,62338
University of San Francisco,10689,California,0.6290579100009356,0.0024324071475348,0.1759753017120404,0.0434091121713911,0.1795303583122836,0.0064552343530732,0.326690990738142,0.0594068668724857,0.1605388717373,60600,6,21683.0,Private,4 Year,62896,62896
University of Scranton,5589,Pennsylvania,0.5711218464841653,0.0010735373054213,0.0266595097512971,0.0277330470567185,0.0694220790839148,0.0003578457684737,0.79262837716944,0.0209339774557165,0.0234388978350331,56400,12,21942.0,Private,4 Year,59714,59714
University of South Alabama,15805,Alabama,0.6137298323315407,0.006327111673521,0.0341031319202783,0.207845618475166,0.0254349889275545,0.0020879468522619,0.6391648212590952,0.0205631129389433,0.0422018348623853,47700,17,8972.0,Public,4 Year,17490,27360
University of South Dakota,10061,South Dakota,0.6113706391014809,0.0166981413378391,0.0150084484643673,0.0225623695457708,0.0230593380379683,0.0050690786204154,0.8591591293112016,0.0230593380379683,0.0234569128317264,47500,8,12275.0,Public,4 Year,17277,20641
University of Southern California,42453,California,0.5208583610110004,0.0017195486773608,0.1812828304242338,0.0527171224648434,0.1245141686099922,0.0024497679787058,0.3279391326879137,0.0325065366405201,0.2286999740889925,64500,23,14338.0,Private,4 Year,71620,71620
University of Southern Maine,8428,Maine,0.5934978642619838,0.0090175605125771,0.0194589463692453,0.0265780730897009,0.0174418604651162,0.0008305647840531,0.7579496915045087,0.0200522069292833,0.0081869957285239,46900,8,15924.0,Public,4 Year,18970,32230
University of Southern Mississippi,14792,Mississippi,0.6316928069226609,0.0032449972958355,0.0116279069767441,0.2726473769605192,0.0308950784207679,0.0009464575446187,0.6292590589507842,0.0213628988642509,0.0253515413737155,45100,11,11183.0,Public,4 Year,18591,20591
University of Toledo,20626,Ohio,0.4991273150392708,0.0017453699214583,0.0287986037040628,0.119024532143896,0.0405313681760884,0.0007272374672743,0.6689615048967322,0.023271598952778,0.0818384563172694,51800,21,11569.0,Public,4 Year,21229,30567
University of Tulsa,4682,Oklahoma,0.4250320375907732,0.0512601452370781,0.0273387441264416,0.0390858607432721,0.040367364374199,0.0008543357539513,0.5352413498504912,0.0145237078171721,0.2616403246475865,58700,36,20590.0,Private,4 Year,52625,52625
University of Utah,31515,Utah,0.445121370775821,0.003998096144693,0.0504521656354117,0.0127240996350944,0.086244645406949,0.0054259876249405,0.6821513564969063,0.0313818816436617,0.0889735046803109,54800,22,11555.0,Public,4 Year,19484,39477
University of Vermont,12856,Vermont,0.5556938394523958,0.0024891101431238,0.0301804604853764,0.0129122588674548,0.0414592408214063,0.0003111387678904,0.8034380833851898,0.0257467330429371,0.0430149346608587,53200,22,10638.0,Public,4 Year,30738,54978
University of West Alabama,3989,Alabama,0.7021809977437954,0.004512409125094,0.0015041363750313,0.4434695412384056,0.0147906743544748,0.0005013787916771,0.4439709200300827,0.0097768864377036,0.0353472048132364,42700,4,12054.0,Public,4 Year,18156,26606
University of West Georgia,12206,Georgia,0.6454202851056857,0.0013927576601671,0.0107324266754055,0.3511387842044896,0.040717679829592,0.0011469768966082,0.5397345567753564,0.029329837784696,0.0143372112076028,46700,9,9738.0,Public,4 Year,18210,31692
University of Wisconsin-Parkside,4543,Wisconsin,0.5216817081223861,0.0019810697776799,0.0297160466651992,0.0845256438476777,0.12326656394453,0.0019810697776799,0.6960158485582214,0.036319612590799,0.0217917675544794,46000,17,9430.0,Public,4 Year,15555,23544
University of Wisconsin-Stout,9394,Wisconsin,0.4924419842452629,0.0029806259314456,0.0326804343197785,0.0166063444751969,0.0234192037470726,0.0014903129657228,0.8610815414094103,0.0164998935490738,0.0373642750691931,50400,14,9969.0,Public,4 Year,16381,24347
University of Wyoming,12820,Wyoming,0.5195787831513261,0.0056162246489859,0.0133385335413416,0.0094383775351014,0.0584243369734789,0.0025741029641185,0.7414976599063963,0.0237909516380655,0.0672386895475819,52400,25,7490.0,Public,4 Year,15720,27810
University of the Cumberlands,5736,Kentucky,0.6392956764295676,0.0031380753138075,0.0052301255230125,0.054044630404463,0.0165620641562064,0.0003486750348675,0.7824267782426778,0.0033124128312412,0.0195258019525801,39800,8,14058.0,Private,4 Year,32000,32000
Valdosta State University,11563,Georgia,0.6123843293262994,0.0028539306408371,0.0111562743232725,0.3336504367378708,0.0419441321456369,0.0012107584536884,0.5507221309348785,0.0294906166219839,0.0247340655539219,43400,7,12557.0,Public,4 Year,15586,29068
Valparaiso University,4507,Indiana,0.5134235633459063,0.0033281562014643,0.0193033059684934,0.0627912136676281,0.0729975593521189,0.0002218770800976,0.650099844686044,0.0201908142888839,0.1371200355003328,53300,31,15082.0,Private,4 Year,52120,52120
Vanderbilt University,12686,Tennessee,0.535472174050134,0.0027589468705659,0.076146933627621,0.0734668138104997,0.0638499132902412,0.0009459246413369,0.6032634400126123,0.0359451363708024,0.0947501182405801,65400,23,7364.0,Private,4 Year,66050,66050
Villanova University,10735,Pennsylvania,0.5162552398695854,0.0011178388448998,0.0620400558919422,0.0540288775034932,0.0651141127154168,0.0008383791336748,0.7330228225430834,0.0194690265486725,0.0333488588728458,65100,23,16676.0,Private,4 Year,67328,67328
Virginia Commonwealth University,30848,Virginia,0.5790650933609959,0.0027230290456431,0.1171875,0.155536825726141,0.0648988589211618,0.0016532676348547,0.5216869813278008,0.0415586099585062,0.054201244813278,49900,18,13672.0,Public,4 Year,24918,45566
Virginia State University,5025,Virginia,0.5964179104477612,0.0029850746268656,0.0045771144278606,0.8523383084577114,0.0197014925373134,0.0001990049751243,0.0292537313432835,0.0,0.0025870646766169,44900,14,10812.0,Public,4 Year,20264,30784
Viterbo University,2804,Wisconsin,0.7293152639087018,0.00320970042796,0.014265335235378,0.0164051355206847,0.0217546362339514,0.0003566333808844,0.9090584878744652,0.0160485021398002,0.0135520684736091,46800,3,12906.0,Private,4 Year,37030,37030
Wake Forest University,7788,North Carolina,0.5125834617360041,0.0026964560862865,0.0425012840267077,0.0830765279917822,0.055598356445814,0.005136106831022,0.7131484334874165,0.0213148433487416,0.063045711350796,60700,13,20493.0,Private,4 Year,69354,69354
Washburn University,6722,Kansas,0.588664088069027,0.0058018446890806,0.0113061588812853,0.0486462362392145,0.0691758405236536,0.0008925914906277,0.6258554001785183,0.0327283546563522,0.0362987206188634,47000,4,11494.0,Public,4 Year,17107,28177
Washington State University,28686,Washington,0.5134211810639336,0.0058913755839085,0.0521857352018406,0.0312347486578818,0.107264867879802,0.0034860210555671,0.6274837900020916,0.0649445722652164,0.0678379697413372,55900,20,10973.0,Public,4 Year,22979,37763
Wayne State College,3470,Nebraska,0.5734870317002881,0.0072046109510086,0.0054755043227665,0.0273775216138328,0.0659942363112392,0.0005763688760806,0.7878962536023055,0.015850144092219,0.0051873198847262,40600,11,7995.0,Public,4 Year,14657,19967
Wayne State University,27578,Michigan,0.5587424758865762,0.0029733845819131,0.0745884400609181,0.1769889041989992,0.0356443541953731,0.0012691275654507,0.5440568569149322,0.024983682645587,0.0824932917542969,50800,21,10801.0,Public,4 Year,23774,38668
Weber State University,25954,Utah,0.5342529089928335,0.0036603221083455,0.0122139169299529,0.0123295060491639,0.0936271865608384,0.0037759112275564,0.4971102720197272,0.0163751252215458,0.0155274716806657,53900,8,7407.0,Public,4 Year,12110,22864
Webster University,16769,Missouri,0.5643151052537421,0.0044725386129166,0.0252251177768501,0.3707436340867076,0.0691156300316059,0.0018486492933388,0.4273361560021468,0.0187250283260778,0.021170016101139,46500,2,16846.0,Private,4 Year,38950,38950
Wellesley College,2323,Massachusetts,0.9737408523461042,0.0004304778303917,0.2315970727507533,0.055101162290142,0.0882479552303056,0.0,0.4012053379250969,0.0594059405940594,0.118381403357727,58900,34,9316.0,Private,4 Year,70200,70200
Wentworth Institute of Technology,4558,Massachusetts,0.1943835015357613,0.0021939447125932,0.0625274243089074,0.0465116279069767,0.0340061430451952,0.0,0.6125493637560333,0.054190434401053,0.0601140851250548,62700,39,21765.0,Private,4 Year,48140,48140
West Liberty University,2694,West Virginia,0.6020786933927246,0.0025983667409057,0.0070527097253155,0.0445434298440979,0.0077951002227171,0.0003711952487008,0.8801039346696362,0.0115070527097253,0.0155902004454342,42500,6,10337.0,Public,4 Year,17136,25076
West Virginia State University,2884,West Virginia,0.5533980582524272,0.0048543689320388,0.0034674063800277,0.0960471567267683,0.0048543689320388,0.0,0.4833564493758668,0.0,0.0086685159500693,41800,8,8493.0,Public,4 Year,20059,27964
West Virginia University,29175,West Virginia,0.4824678663239075,0.001439588688946,0.0186803770351328,0.0422279348757497,0.0320479862896315,0.0008568980291345,0.8003427592116538,0.0297172236503856,0.0701970865467009,54400,22,6366.0,Public,4 Year,19774,35868
Western Carolina University,10382,North Carolina,0.5630899633981892,0.0083798882681564,0.012906954344057,0.0644384511654787,0.0477749951839722,0.0011558466576767,0.798208437680601,0.0308225775380466,0.0268734347909843,44700,8,7423.0,Public,4 Year,13902,17902
Western Connecticut State University,5952,Connecticut,0.5438508064516129,0.0021841397849462,0.0336021505376344,0.1122311827956989,0.1512096774193548,0.0016801075268817,0.660114247311828,0.0112567204301075,0.002016129032258,51700,6,15407.0,Public,4 Year,23891,35131
Western Kentucky University,20171,Kentucky,0.5805364136631798,0.0022805017103762,0.0104109860691091,0.0960785285806355,0.0255317039313866,0.000892370234495,0.7592087650587477,0.0220117991175449,0.0710921620147736,45500,10,11995.0,Public,4 Year,18945,34839
Western Michigan University,23914,Michigan,0.5107468428535585,0.0044325499707284,0.0162248055532324,0.110144685121686,0.0467090407292799,0.0011708622564188,0.7043154637450866,0.0291042903738395,0.0775278079785899,50900,16,12770.0,Public,4 Year,22626,25516
Western New England University,3922,Massachusetts,0.4490056093829678,0.0025497195308516,0.0374808771035186,0.0596634370219275,0.0696073431922488,0.0005099439061703,0.7016828148903621,0.0107088220295767,0.0283018867924528,56400,21,23112.0,Private,4 Year,50394,50394
Western New Mexico University,3557,New Mexico,0.6241214506606692,0.0281135788585886,0.0129322462749508,0.0407646893449536,0.405397807140849,0.0014056789429294,0.2791678380657857,0.00477930840596,0.0137756536407084,41700,4,9288.0,Public,4 Year,15960,24367
Western Oregon University,6049,Oregon,0.606877169780129,0.0201686229128781,0.033228632831873,0.0314101504380889,0.0775334766077037,0.0241362208629525,0.6951562241692841,0.0026450653000495,0.0606711853198875,44500,5,12986.0,Public,4 Year,19955,36830
Western State Colorado University,2584,Colorado,0.4322755417956656,0.0058049535603715,0.0081269349845201,0.0228328173374613,0.0917182662538699,0.0054179566563467,0.6815015479876161,0.0286377708978328,0.0046439628482972,44800,19,9182.0,Public,4 Year,19749,31221
Western Washington University,15060,Washington,0.5556440903054449,0.0043160690571049,0.0644754316069057,0.0148738379814077,0.0727091633466135,0.0018592297476759,0.7436918990703851,0.0772908366533864,0.0104249667994687,55000,16,8619.0,Public,4 Year,19598,35010
Whitworth University,2654,Washington,0.6032403918613414,0.0071590052750565,0.0339110776186887,0.0192162773172569,0.0772418990203466,0.0045214770158251,0.7641296156744537,0.0501130369253956,0.028636021100226,49900,18,18979.0,Private,4 Year,55136,55136
Wichita State University,14995,Kansas,0.5169723241080361,0.0078692897632544,0.0626875625208402,0.0552850950316772,0.0859619873291097,0.0009336445481827,0.6024674891630544,0.0290096698899633,0.1175725241747249,48700,24,13166.0,Public,4 Year,19523,28704
Widener University,4912,Pennsylvania,0.615228013029316,0.0034609120521172,0.0352198697068403,0.1488192182410423,0.0468241042345276,0.0012214983713355,0.6687703583061889,0.0238192182410423,0.0419381107491856,55700,13,23553.0,Private,4 Year,60394,60394
Willamette University,2780,Oregon,0.5381294964028777,0.0118705035971223,0.0679856115107913,0.0190647482014388,0.0971223021582733,0.0032374100719424,0.5848920863309353,0.0712230215827338,0.0996402877697841,52200,14,21131.0,Private,4 Year,62514,62514
William Carey University,3936,Mississippi,0.6697154471544715,0.0043191056910569,0.0302337398373983,0.2784552845528455,0.0149898373983739,0.0,0.6351626016260162,0.0,0.0241361788617886,41100,6,15520.0,Private,4 Year,19410,19410
William Paterson University of New Jersey,11048,New Jersey,0.5753982621288921,0.0009956553222302,0.0637219406227371,0.1342324402606806,0.2480086893555394,0.0022628530050687,0.4724837074583635,0.0226285300506879,0.0099565532223026,50500,7,9651.0,Public,4 Year,24505,32705
Williams College,2126,Massachusetts,0.5084666039510819,0.0014111006585136,0.1048918156161806,0.0691439322671683,0.1142991533396048,0.0,0.5517403574788335,0.0686735653809971,0.0898400752587017,67500,32,6186.0,Private,4 Year,69950,69950
Winona State University,8684,Minnesota,0.6254030400736987,0.0010363887609396,0.0185398433901427,0.0229157070474435,0.0239520958083832,0.0005757715338553,0.8637724550898204,0.0202671579917088,0.0332795946568401,49700,10,12138.0,Public,4 Year,18435,24358
Winthrop University,6024,South Carolina,0.6869189907038512,0.0038180610889774,0.0117861885790172,0.2739043824701195,0.0360225763612217,0.0011620185922974,0.6122177954847278,0.024402390438247,0.0333665338645418,44300,9,11670.0,Public,4 Year,24902,39158
Worcester Polytechnic Institute,6381,Massachusetts,0.311706629055007,0.0007835762419683,0.0460742830277386,0.0203729822911769,0.0617458078671054,0.0,0.5555555555555556,0.0263281617301363,0.2115655853314527,73600,86,22585.0,Private,4 Year,65304,65304
Xavier University of Louisiana,2976,Louisiana,0.7254704301075269,0.0013440860215053,0.1290322580645161,0.7016129032258065,0.0258736559139784,0.0,0.0709005376344086,0.0262096774193548,0.032258064516129,46700,35,19566.0,Private,4 Year,33535,33535
Yale University,12336,Connecticut,0.4897049286640726,0.0039721141374837,0.1281614785992217,0.0547178988326848,0.0761186770428015,0.0004053177691309,0.4787613488975357,0.0443417639429312,0.1939850843060959,70300,22,7852.0,Private,4 Year,69430,69430
Yeshiva University,6348,New York,0.5171707624448645,0.0009451795841209,0.045526149968494,0.0226843100189035,0.0313484562066792,0.0023629489603024,0.6446124763705104,0.004568367989918,0.101291745431632,63500,11,18227.0,Private,4 Year,55750,55750
