name,total_enrollment,state,women_proportion,AIAN_proportion,Asian_proportion,Black_proportion,Hispanic_proportion,NHPI_proportion,White_proportion,MultiRace_proportion,Foreign_proportion
Strayer University at Tampa (Fla.),2769,Florida,0.6056338028169014,0.00288912964969303,0.016251354279523293,0.4449259660527266,0.23763091368725173,0.0021668472372697724,0.21198988804622607,0.020946189960274468,0.012278801011195377
Suffolk County Community College Central Administration,26600,New York,0.5284962406015038,0.0031203007518796995,0.028383458646616542,0.07804511278195489,0.178796992481203,0.0005639097744360903,0.5175563909774437,0.005601503759398496,0.0031954887218045114
Suffolk University,8215,Massachusetts,0.5642118076688983,0.0012172854534388314,0.07157638466220329,0.06317711503347535,0.09884357881923311,0.00012172854534388314,0.46439440048691416,0.01777236762020694,0.1827145465611686
Sul Ross State University,2873,Texas,0.5882352941176471,0.0024364775495997215,0.0038287504350852765,0.055690915419422206,0.6261747302471284,0.0006961364427427776,0.28123912286808217,0.013574660633484163,0.005221023320570832
Sullivan University,4394,Kentucky,0.580564406008193,0.004096495220755576,0.038461538461538464,0.16568047337278108,0.0009103322712790169,0.0018206645425580337,0.4751934456076468,0.07942649066909421,0.08056440600819299
Surry Community College,3294,North Carolina,0.5898603521554341,0.0030358227079538553,0.006678809957498482,0.031572556162720096,0.10868245294474803,0.0,0.815725561627201,0.009107468123861567,0.008803885853066181
Susquehanna University,2093,Pennsylvania,0.5499283325370282,0.001433349259436216,0.016722408026755852,0.051600573339703776,0.054945054945054944,0.0009555661729574773,0.8031533683707597,0.025800286669851888,0.017677974199713332
Sussex County Community College,3064,New Jersey,0.5264360313315927,0.0016318537859007832,0.012728459530026109,0.020887728459530026,0.09073107049608355,0.0009791122715404699,0.8436684073107049,0.01762402088772846,0.004242819843342037
Syracuse University,21492,New York,0.5393634840871022,0.0060952912711706685,0.06300018611576401,0.07705192629815745,0.08631118555741671,0.0008840498790247534,0.523822817792667,0.022985296854643587,0.1856039456541969
Tacoma Community College,7189,Washington,0.6213659757963556,0.009041591320072333,0.06343024064543051,0.07817498956739463,0.0867992766726944,0.008485185700375574,0.4609820559187648,0.09514536096814578,0.04993740436778411
Taft College,5217,California,0.38987924094307075,0.006900517538815411,0.029135518497220625,0.05558750239601303,0.5405405405405406,0.0026835345984282154,0.33448341958980254,0.02568525972781292,0.0011500862564692352
Tallahassee Community College,13049,Florida,0.5374358188366924,0.0016093187217411295,0.01103532837765346,0.3270748716376734,0.1054486933864664,0.0013027818223618668,0.49245152885278565,0.029427542340409226,0.010805425703119013
Tarleton State University,11681,Texas,0.6097080729389607,0.005821419399024056,0.010358702165910453,0.08209913534800102,0.15264104100676312,0.0008560910880917729,0.70447735639072,0.029278315212738635,0.006163855834260766
Tarrant County College District,50595,Texas,0.5814606186382053,0.004565668544322561,0.05830615673485522,0.18592746318806205,0.2891985374048819,0.002114833481569325,0.41853938136179464,0.021168099614586423,0.008024508350627532
Taylor University,2146,Indiana,0.5643056849953402,0.0027958993476234857,0.029356943150046597,0.025629077353215284,0.029356943150046597,0.0032618825722274,0.8555452003727866,0.006989748369058714,0.04706430568499534
"Teachers College, Columbia University",5011,New York,0.7657154260626622,0.0017960486928756735,0.12013570145679506,0.09399321492716024,0.09998004390341249,0.0007982438635002994,0.45220514867291955,0.02813809618838555,0.17561364997006584
Technical Career Institutes,2762,New York,0.3435916002896452,0.0010861694424330196,0.036929761042722664,0.45727733526430125,0.33490224475018104,0.001448225923244026,0.05068790731354091,0.015568428674873281,0.011947863866763215
Technical College of the Lowcountry,2529,South Carolina,0.6868327402135231,0.0031633056544088573,0.007908264136022143,0.35231316725978645,0.09568999604586793,0.0019770660340055358,0.48952155001977066,0.010280743376828785,0.0011862396204033216
Temple College,5200,Texas,0.6617307692307692,0.007884615384615384,0.021538461538461538,0.18846153846153846,0.23384615384615384,0.0034615384615384616,0.5290384615384616,0.0,0.001346153846153846
Temple University,37485,Pennsylvania,0.5195678271308524,0.0016539949313058558,0.10188075230092036,0.11914098972922503,0.053007869814592504,0.001067093504068294,0.5512605042016807,0.022675736961451247,0.07069494464452447
Tennessee State University,9027,Tennessee,0.6102802703002105,0.001550902847014512,0.010080868505594328,0.6369779550238175,0.012407222776116096,0.0,0.20316827295890108,0.030574941841143236,0.09726376426276725
Tennessee Technological University,11339,Tennessee,0.4455419349148955,0.0014992503748125937,0.012964106182203016,0.03668753858364935,0.022224182026633742,0.0003527647940735515,0.7902813299232737,0.022047799629596965,0.11015080694946644
Terra State Community College,2603,Ohio,0.5601229350749135,0.005378409527468306,0.0034575489819439107,0.03803303880138302,0.08912792931233192,0.0,0.8305800998847483,0.012293507491356128,0.0034575489819439107
Texarkana College,4061,Texas,0.6343265205614381,0.007387343018960847,0.01403595173602561,0.24796848066978577,0.07190347205121891,0.0012312238364934746,0.6217680374292046,0.029795616843142084,0.002462447672986949
Texas A&M International University,7554,Texas,0.5877680698967435,0.0006619009796134498,0.007016150383902568,0.006221869208366429,0.9298384961609744,0.0003971405877680699,0.020121789780248873,0.0022504633306857295,0.03137410643367752
Texas A&M University at College Station,61642,Texas,0.4749521430193699,0.0028065280166120503,0.057509490282599524,0.0304824632555725,0.18260277083806495,0.0009571396126017975,0.6076700950650531,0.026670127510463645,0.08508808928976996
Texas A&M University at Commerce,12111,Texas,0.5992073321773594,0.0049541738915035915,0.027247956403269755,0.19998348608702832,0.13904714722153413,0.0014862521674510775,0.509454215176286,0.04326645198579804,0.05969779539261828
Texas A&M University at Corpus Christi,11256,Texas,0.6008351101634684,0.003642501776830135,0.024164889836531627,0.05383795309168443,0.4468727789623312,0.00035536602700781805,0.39392324093816633,0.01652452025586354,0.0492181947405828
Texas A&M University at Kingsville,13246,Texas,0.5134380190246112,0.0019628567114600634,0.009512305601691076,0.05767778952136494,0.5962554733504454,0.0009059338668277216,0.18390457496602747,0.006115053601087121,0.1348331571795259
Texas Christian University,10033,Texas,0.592046247383634,0.008073357918867737,0.027608890660819296,0.04774244991527958,0.10565135054320741,0.002890461477125486,0.7254061596730789,0.005481909697996611,0.051928635502840624
Texas Southern University,9233,Texas,0.5798765298386224,0.004548900682335102,0.04906314307375718,0.7831690674753601,0.07364886819018737,0.0005415357955160836,0.030217697389797467,0.0,0.0556698797790534
Texas State Technical College at Harlingen,5225,Texas,0.5230622009569378,0.001339712918660287,0.005550239234449761,0.004401913875598086,0.9027751196172249,0.001339712918660287,0.06679425837320574,0.00019138755980861245,0.00019138755980861245
Texas State Technical College at Waco,4114,Texas,0.20515313563441906,0.004618376276130287,0.009236752552260573,0.1436558094312105,0.20029168692270297,0.003403014098201264,0.5862907146329607,0.0021876519202722413,0.0004861448711716091
Texas State University,36739,Texas,0.5675712458150739,0.0029668744386074745,0.022292386836876343,0.07977898146383952,0.3159040801328289,0.001497046735077166,0.5166988758539971,0.031655733688995345,0.013527858678788208
Texas Tech University,35158,Texas,0.45941179816826894,0.003214062233346607,0.024176574321633768,0.057198930542124125,0.201234427441834,0.0011092781159337847,0.5963080948859435,0.029950509130212185,0.07978269526139144
Texas Tech University Health Sciences Center,4931,Texas,0.6846481443926181,0.007503548975866964,0.14763739606570675,0.06712634354086393,0.16649766781585884,0.0,0.5420807138511458,0.0,0.008517542080713852
Texas Wesleyan University,2376,Texas,0.5328282828282829,0.005471380471380472,0.023989898989898988,0.13468013468013468,0.20707070707070707,0.0008417508417508417,0.39015151515151514,0.026094276094276093,0.19444444444444445
Texas Woman's University,15071,Texas,0.8838829540176498,0.004511976643885608,0.08446685687744675,0.19447946387101056,0.20383518014730276,0.0012606993563798023,0.4519938955610112,0.031119368323269857,0.019507663725034836
The Citadel,3592,South Carolina,0.19933184855233854,0.009743875278396437,0.02060133630289532,0.08463251670378619,0.057071269487750556,0.0025055679287305124,0.7831291759465479,0.027561247216035634,0.010579064587973273
Thomas Edison State University,21495,New Jersey,0.48522912305187255,0.00628053035589672,0.0390323331007211,0.14668527564549896,0.08406606187485462,0.00642009769713887,0.5572923935799023,0.016282856478250757,0.01032798325191905
Thomas Jefferson University,3606,Pennsylvania,0.6747088186356073,0.003882418191902385,0.15196894065446478,0.06267332224070993,0.036051026067665005,0.0,0.6414309484193012,0.0,0.03743760399334443
Thomas Nelson Community College,10436,Virginia,0.5980260636259103,0.004311996933691069,0.029992334227673438,0.35588348026063626,0.06218857799923342,0.003545419701034879,0.4807397470295132,0.052031429666538904,0.0010540436949022613
Three Rivers College (Mo.),4201,Missouri,0.6774577481552011,0.008093311116400857,0.0049988098071887645,0.11116400856938824,0.017852892168531302,0.0007141156867412521,0.8319447750535587,0.0,0.00047607712449416806
Three Rivers Community College (Conn.),4530,Connecticut,0.5878587196467991,0.005739514348785872,0.03730684326710817,0.07858719646799117,0.1490066225165563,0.0030905077262693157,0.6465783664459162,0.040176600441501106,0.0017660044150110375
Tidewater Community College,27646,Virginia,0.5944802141358605,0.005534254503363959,0.03975258626926138,0.33766186790132385,0.07183679374954785,0.006836432033567243,0.47934601750705347,0.046842219489257035,0.0038341893944874483
Tiffin University,4100,Ohio,0.5595121951219513,0.0012195121951219512,0.004390243902439025,0.15121951219512195,0.025121951219512197,0.0012195121951219512,0.4190243902439024,0.02219512195121951,0.07585365853658536
Tompkins Cortland Community College,5559,New York,0.5454218384601547,0.0030581039755351682,0.013311746717035437,0.07609282245008095,0.07933081489476525,0.0007195538765965102,0.6902320561252023,0.03166037057024645,0.016549739161719732
Touro College (N.Y.),12381,New York,0.7064857442855988,0.002503836523705678,0.07996123091834262,0.1417494548097892,0.1003149987884662,0.001534609482271222,0.5504401906146514,0.0,0.04143445602132299
Towson University,22285,Maryland,0.6198339690374691,0.0014808166928427192,0.047072021539151895,0.1550818936504375,0.053668386807269465,0.001166704061027597,0.627058559569217,0.03648193852367063,0.024411038815346647
Treasure Valley Community College,2396,Oregon,0.5851419031719532,0.014607679465776294,0.011268781302170284,0.015859766277128547,0.22996661101836394,0.0012520868113522537,0.6581803005008348,0.017111853088480802,0.014607679465776294
Trevecca Nazarene University,2606,Tennessee,0.6020721412125863,0.0034535686876438986,0.010360706062931695,0.1427475057559478,0.027244819646968534,0.0011511895625479663,0.6477359938603223,0.028012279355333843,0.008058326937835763
Tri-County Technical College,6386,South Carolina,0.5263075477607266,0.002348888192922017,0.010648293141246476,0.10178515502662074,0.034920137801440654,0.0007829627309740056,0.8153773880363294,0.02474162229877858,0.0
Trident Technical College,16136,South Carolina,0.615146256817055,0.0060114030738720875,0.017476450173525036,0.3047223599405057,0.0466038671294001,0.0028507684680218145,0.5809370352007932,0.02323996033713436,0.0
Trident University International,6197,California,0.3553332257543973,0.006131999354526384,0.020171050508310473,0.10133935775375182,0.11086009359367435,0.008068420203324189,0.15346135226722607,0.0,0.010327577860254962
Trine University,2831,Indiana,0.42140586365241967,0.0042387848816672555,0.016955139526669022,0.03037795831861533,0.05227834687389615,0.001412928293889085,0.7463793712469092,0.026139173436948077,0.05333804309431296
Trinity College (Conn.),2408,Connecticut,0.4792358803986711,0.0008305647840531562,0.04318936877076412,0.05855481727574751,0.06852159468438539,0.0,0.6441029900332226,0.029485049833887042,0.09136212624584718
Trinity International University,2202,Illinois,0.35967302452316074,0.003178928247048138,0.06630336058128973,0.10172570390554042,0.03814713896457766,0.0018165304268846503,0.5867393278837421,0.018165304268846504,0.07129881925522252
Trinity University,2432,Texas,0.53125,0.0028782894736842104,0.05838815789473684,0.04070723684210526,0.18667763157894737,0.00041118421052631577,0.5600328947368421,0.044407894736842105,0.06907894736842106
Trinity Valley Community College,4983,Texas,0.6134858518964479,0.00481637567730283,0.005619104956853301,0.17098133654425046,0.07084085892032913,0.0006020469596628537,0.6014449127031909,0.12843668472807546,0.002006823198876179
Trinity Washington University District o,2267,Washington,0.9289810322011469,0.003970004411116012,0.010145566828407587,0.6731363034847816,0.13586237318041464,0.00176444640494045,0.0423467137185708,0.012792236435818262,0.0061755624172915745
Triton College,11577,Illinois,0.5436641616999223,0.0019866977628055626,0.02962771011488296,0.16869655351127236,0.3791137600414615,0.0016411851084045953,0.3268549710633152,0.011488295758832168,0.0001727563272004837
Troy University,19041,Alabama,0.6274880520981041,0.007510109763142692,0.007352555012866972,0.35922483062864347,0.03497715456121002,0.0009978467517462318,0.4865815871015178,0.02552386954466677,0.03424189905992332
Truckee Meadows Community College,11106,Nevada,0.5542949756888168,0.01350621285791464,0.055915721231766614,0.021609940572663425,0.24689357104267964,0.0012605798667386999,0.607329371510895,0.03277507653520619,0.00441202953358545
Truman State University,6248,Missouri,0.6006722151088348,0.0012804097311139564,0.018405889884763126,0.034891165172855315,0.02768886043533931,0.0009603072983354673,0.8066581306017926,0.025128040973111394,0.06418053777208707
Tufts University,10907,Massachusetts,0.5446960667461264,0.0011002108737508023,0.12404877601540296,0.033739800128357936,0.05446043825066471,0.0003667369579169341,0.5421289080407078,0.03749885394700651,0.10782066562757862
Tulane University,12603,Louisiana,0.5608981988415457,0.004126001745616123,0.04498928826469888,0.08220265016265968,0.05562167737840197,0.0007934618741569468,0.6477029278743156,0.02594620328493216,0.10394350551456003
Tulsa Community College,17861,Oklahoma,0.6010861653882761,0.0767594199652875,0.039471474161581095,0.0878450254744975,0.06785734281395218,0.0008958065057947483,0.5957673142601199,0.07955881529589609,0.017132299423324563
Tunxis Community College,4193,Connecticut,0.5630813260195564,0.001669449081803005,0.03982828523730026,0.07369425232530408,0.17243024087765324,0.0019079418077748629,0.6515621273551157,0.018363939899833055,0.004769854519437157
Tuskegee University,3103,Alabama,0.5978085723493394,0.0006445375443119562,0.00837898807605543,0.7557202707057686,0.0103126007089913,0.0,0.01675797615211086,0.0,0.006445375443119562
Tyler Junior College,11168,Texas,0.5887356733524355,0.0060888252148997134,0.013520773638968482,0.22752507163323782,0.15956303724928367,0.0010744985673352436,0.5564111747851003,0.021579512893982807,0.007700573065902579
University S. Air Force Academy,3952,Colorado,0.222165991902834,0.00430161943319838,0.04402834008097166,0.058704453441295545,0.10121457489878542,0.005566801619433198,0.6492914979757085,0.06098178137651822,0.01417004048582996
University S. Military Academy,4414,New York,0.17467149977344812,0.011101042138649752,0.057091073855913006,0.08971454463072044,0.1169007702763933,0.0040779338468509285,0.6728590847304032,0.025826914363389217,0.012913457181694609
University S. Naval Academy,4511,Maryland,0.22877410773664375,0.004433606739082243,0.06628242074927954,0.06872090445577478,0.11039680780314787,0.004655287076036355,0.6464198625581911,0.07537131456439813,0.013079139880292618
University ah State U.,27662,Utah,0.540741811871882,0.01774998192466199,0.010519846721133685,0.008459258188128118,0.05523823295495626,0.002928204757428964,0.7928566264189141,0.017135420432362086,0.02902899284216615
University ah Valley U.,31332,Utah,0.44596578577811824,0.007117324141452828,0.01136218562492021,0.008840801736244096,0.10002553300140432,0.008745052980977913,0.7989595301927742,0.019883824843610367,0.023043533767394358
"University at Albany, SUNY",17273,New York,0.5149655531754762,0.0018526023273316738,0.07144097724772766,0.12389278064030568,0.11717709720372836,0.001157876454582296,0.5326810629305853,0.02408383025531176,0.08961963758466972
University at Buffalo,29995,New York,0.47061176862810467,0.002933822303717286,0.11075179196532756,0.05754292382063677,0.047841306884480746,0.0007001166861143524,0.47711285214202365,0.01750291715285881,0.220536756126021
University ica College,4249,New York,0.6001412096963992,0.006119086843963286,0.07672393504353965,0.10025888444339845,0.06683925629559896,0.0007060484819957637,0.6328547893622029,0.020946104965874325,0.026594492821840433
University ion College (N.Y.),2242,New York,0.4576271186440678,0.00044603033006244426,0.060660124888492414,0.03746654772524532,0.06512042818911686,0.00044603033006244426,0.7341659232827832,0.020517395182872437,0.07894736842105263
University ion County College,11781,New Jersey,0.6172650878533231,0.0039045921398862577,0.03828197945845005,0.2708598590951532,0.3340972752737459,0.0035650623885918,0.20151090739326033,0.007809184279772515,0.029793735676088617
University ion U.,3846,Tennessee,0.6300052002080083,0.002860114404576183,0.01690067602704108,0.19578783151326054,0.02236089443577743,0.00078003120124805,0.6539261570462819,0.010400416016640665,0.011180447217888715
University ited Education Institute,3564,California,0.632435465768799,0.003367003367003367,0.02048260381593715,0.1111111111111111,0.617564534231201,0.006734006734006734,0.07687991021324354,0.01936026936026936,0.0
University ited Talmudical Seminary,2421,New York,0.0,0.0,0.0,0.0,0.00950020652622883,0.0,0.9619991738950847,0.0,0.028500619578686492
University iversal Technical Institute,2340,Arizona,0.03675213675213675,0.05512820512820513,0.022222222222222223,0.03162393162393162,0.2405982905982906,0.03418803418803419,0.4987179487179487,0.07863247863247863,0.00042735042735042735
University of Akron,23962,Ohio,0.4881479008430014,0.0017945079709540104,0.024121525749102746,0.11710207829062683,0.023119939904849344,0.0007094566396794926,0.7194724981220265,0.02917118771388031,0.05800851347967615
University of Alabama at Birmingham,18698,Alabama,0.6037009305808108,0.002460156166434913,0.04979142154241095,0.21087816878810567,0.026526901272863408,0.0007487431810888865,0.6332228045780297,0.03011017221093165,0.03556530110172211
University of Alabama at Huntsville,7348,Alabama,0.4315459989112684,0.0130647795318454,0.03647250952640174,0.11241154055525313,0.033750680457267285,0.00013609145345672293,0.6928415895481764,0.014833968426782798,0.061513336962438755
University of Alabama at Tuscaloosa,36047,Alabama,0.5497267456376398,0.0038283352290065745,0.010930174494410076,0.11282492301717202,0.03367825339140566,0.0008877299081754376,0.7625045080034399,0.02455128027297695,0.04680001109662385
University of Alaska at Anchorage,17151,Alaska,0.583581132295493,0.06244533846422949,0.06880065302314733,0.03305929683400385,0.07171593493090782,0.007638038598332459,0.5827065477231649,0.08693370648941752,0.018307970380735818
University of Alaska at Fairbanks,8620,Alaska,0.5759860788863109,0.1240139211136891,0.01357308584686775,0.019025522041763342,0.044895591647331784,0.0027842227378190253,0.4462877030162413,0.037470997679814384,0.029582366589327145
University of Alaska-Southeast,2989,Alaska,0.6507193041150886,0.1134158581465373,0.03245232519237203,0.012713282034125126,0.05319504851120776,0.011040481766477083,0.5302776848444296,0.06858481097356976,0.00936768149882904
University of Arizona,42236,Arizona,0.5183019225305426,0.012240742494554408,0.05663415096126527,0.03319443129084194,0.2226773368690217,0.002249266028980017,0.5220664835685197,0.03807178710105123,0.08750828676958046
University of Arkansas at Fayetteville,26237,Arkansas,0.5105385524259634,0.012310858710980676,0.024736059762930213,0.05069177116286161,0.06349811335137401,0.0008385105004383123,0.7551549338720128,0.029652780424591227,0.058124023325837555
University of Arkansas at Fort Smith,6830,Arkansas,0.5633967789165446,0.027232796486090775,0.043777452415812594,0.043923865300146414,0.09677891654465592,0.0005856515373352855,0.7184480234260615,0.05256222547584188,0.015226939970717423
University of Arkansas at Little Rock,11645,Arkansas,0.595276942893946,0.0037784456848432802,0.0223271790468012,0.22541863460712752,0.06122799484757407,0.0,0.5666809789609274,0.07067410905968227,0.041219407471017606
University of Arkansas at Monticello,3854,Arkansas,0.5973015049299429,0.0044110015568240785,0.005967825635703166,0.27270368448365334,0.033731188375713546,0.0012973533990659055,0.644784639335755,0.01868188894654904,0.0044110015568240785
University of Arkansas at Pine Bluff,2513,Arkansas,0.5407879029048945,0.001193792280143255,0.005968961400716275,0.9132510943095902,0.01591723040191007,0.0,0.0469558296856347,0.0007958615200955034,0.013529645841623557
University of Arkansas for Medical Sciences,2890,Arkansas,0.6512110726643598,0.002422145328719723,0.045674740484429065,0.08996539792387544,0.03321799307958478,0.00034602076124567473,0.7498269896193772,0.02422145328719723,0.022837370242214532
University of Baltimore,6422,Maryland,0.5836188103394581,0.002802865151043289,0.04500155714730614,0.3970725630644659,0.04749299283712239,0.0018685767673621925,0.4057925879788228,0.03145437558393024,0.02943008408595453
University of Bridgeport,5191,Connecticut,0.6097091119244847,0.005201309959545367,0.03274898863417453,0.25332305914082065,0.1138508957811597,0.002119052205740705,0.334232325178193,0.017530340974764014,0.240994028125602
University of California at Berkeley,37565,California,0.5018235059230667,0.0021030214295221614,0.2974044988686277,0.02358578463995741,0.12056435511779583,0.002156262478370824,0.30664182084387065,0.041687741248502594,0.1617995474510848
University of California at Davis,34508,California,0.5653181870870523,0.0022603454271473283,0.3007128781731772,0.020430045206908543,0.16509215254433754,0.004201924191491828,0.3303002202387852,0.04969862060971369,0.10345427147328155
University of California at Irvine,30051,California,0.5177198762104422,0.0007986423080762703,0.36178496555855044,0.018135835745898637,0.2147682273468437,0.003793550963362284,0.19869555089680876,0.03959934777544841,0.14059432298426008
University of California at Los Angeles,41845,California,0.5282829489783726,0.0015772493726849085,0.2690166089138487,0.029370295136814436,0.16886127374835702,0.00272433982554666,0.30646433265623135,0.043613334926514515,0.1534711435057952
University of California at Merced,6268,California,0.5105296745373324,0.002393107849393746,0.23739629865985962,0.05504148053605616,0.43522654754307594,0.00622208040842374,0.15650925335035099,0.04339502233567326,0.053924696873005745
University of California at Riverside,21498,California,0.5086984835798679,0.001814122243929668,0.3276583868266815,0.04279467857475114,0.33119359940459575,0.003488696622941669,0.16513164015257234,0.03679412038329147,0.0762396502000186
University of California at San Diego,30709,California,0.4592139112312351,0.0014002409717021069,0.3400631736624442,0.012634732488846917,0.1463088996711062,0.0030609918916278617,0.25253183105929855,0.04461232863329968,0.17362988049106126
University of California at San Francisco,3170,California,0.6299684542586751,0.003470031545741325,0.3107255520504732,0.044479495268138804,0.11766561514195584,0.0015772870662460567,0.3608832807570978,0.04889589905362776,0.038170347003154574
University of California at Santa Barbara,23051,California,0.5152921782135266,0.0019521929634289184,0.17812676239642533,0.020476335083076655,0.23278816537243505,0.0010411695804954232,0.3841048110711032,0.07513773805908637,0.07648258210055962
University of California at Santa Cruz,17866,California,0.5205977834993843,0.0016791671331019813,0.19232060897794695,0.01897458860405239,0.29816411060114184,0.0016231948953319153,0.35844621067950294,0.07142057539460428,0.0361020933616926
University of Central Arkansas,11698,Arkansas,0.6108736536160028,0.004701658403145837,0.015814669174217814,0.1719097281586596,0.038639083604034875,0.0009403316806291674,0.6766113865618054,0.030090613780133356,0.04915370148743375
University of Central Florida,60767,Florida,0.5509898464627182,0.001974756035348133,0.05501341188474007,0.10532032188523376,0.2157091842611944,0.002122862737999243,0.547879605707045,0.030296048842299275,0.02493129494627018
University of Central Missouri,13379,Missouri,0.5343448688242769,0.001943344046640257,0.009268256222438149,0.06622318558935646,0.024067568577621646,0.0007474400179385604,0.6008670304208087,0.01988190447716571,0.1419388594065326
University of Central Oklahoma,16840,Oklahoma,0.5906769596199525,0.037885985748218526,0.030285035629453682,0.09216152019002376,0.0746437054631829,0.00166270783847981,0.5796912114014252,0.0746437054631829,0.08847980997624703
University of Charleston,2111,West Virginia,0.5490288962576978,0.009000473709142587,0.02700142112742776,0.09900521080056846,0.025580293699668404,0.0009474182851729038,0.6129796305068688,0.00994789199431549,0.06300331596399811
University of Chicago,15097,Illinois,0.42001722196462876,0.0023183413923296018,0.12737629992713784,0.04199509836391336,0.061469166059482015,0.0003974299529707889,0.42657481618864673,0.022256077366364178,0.21534079618467244
University of Cincinnati,35313,Ohio,0.5354968425225838,0.0017840455356384335,0.032424319655650895,0.07127686687622121,0.02789341035879138,0.0010760909580041344,0.7052077138730779,0.020842182765553764,0.08758814034491547
University of Cincinnati-Blue Ash College,5024,Ohio,0.5833996815286624,0.002786624203821656,0.02925955414012739,0.2034235668789809,0.026273885350318472,0.0011942675159235668,0.6144506369426752,0.03164808917197452,0.01711783439490446
University of Cincinnati-Clermont College,3246,Ohio,0.5603820086260012,0.0030807147258163892,0.008009858287122612,0.020640788662969808,0.017868145409735057,0.00030807147258163895,0.7979051139864448,0.012939001848428836,0.0033887861983980284
University of Colorado at Boulder,32432,Colorado,0.44123088307844105,0.003299210656142082,0.04985816477553034,0.015786877158362113,0.09379625061667489,0.0007400098667982239,0.705414405525407,0.03811050814010854,0.07165762210162802
University of Colorado at Colorado Springs,11761,Colorado,0.5278462715755463,0.004336365955275912,0.03145990987160956,0.03562622226001191,0.14080435337131197,0.003060964203724173,0.6695859195646628,0.05943372162231103,0.02763370461695434
University of Colorado at Denver,22791,Colorado,0.5659251458909219,0.003992804177087447,0.07700408055811504,0.039006625422315824,0.14229301039884165,0.001272432100390505,0.5571936290641043,0.033565881268921946,0.07612654117853539
University of Connecticut,26541,Connecticut,0.5033344636599978,0.0015447797746882183,0.08741192871406503,0.0509777325647112,0.07264232696582645,0.0006028408876832071,0.587769865491127,0.022493500621679666,0.1017293997965412
University of Connecticut-Tri-Campus,2384,Connecticut,0.5268456375838926,0.00041946308724832214,0.11199664429530201,0.1115771812080537,0.14597315436241612,0.0008389261744966443,0.5419463087248322,0.025587248322147652,0.005453020134228188
University of Dallas,2548,Texas,0.46899529042386184,0.0031397174254317113,0.06868131868131869,0.08124018838304553,0.15149136577708006,0.0015698587127158557,0.5353218210361067,0.026687598116169546,0.11499215070643642
University of Dayton,11343,Ohio,0.4770342942784096,0.0007934408886537953,0.013752975403332451,0.036762761174292516,0.027329630609186282,0.0002644802962179318,0.7237062505510006,0.011108172441153134,0.1565723353610156
University of Delaware,22680,Delaware,0.5624779541446208,0.0007495590828924162,0.04488536155202822,0.05432098765432099,0.06441798941798942,0.000925925925925926,0.7057760141093474,0.025396825396825397,0.08858024691358024
University of Denver,11809,Colorado,0.5630451350664747,0.004403421119485138,0.03302565839613854,0.03438055720213397,0.08662884240833263,0.0011855364552459987,0.6738927936319756,0.02777542552290626,0.10686764332288932
University of Detroit Mercy,4945,Michigan,0.5967644084934277,0.0034378159757330637,0.048938321536905964,0.1019211324570273,0.026895854398382203,0.002224469160768453,0.48816986855409505,0.02366026289180991,0.11648129423660263
University of Dubuque,2121,Iowa,0.4389438943894389,0.005186232909005186,0.01933050447901933,0.10655351249410655,0.06694955209806695,0.001885902876001886,0.6638378123526638,0.028288543140028287,0.027817067421027818
University of Evansville,2567,Indiana,0.5633034670821971,0.0015582391897156214,0.014803272302298403,0.028048305414881184,0.02765874561745228,0.0,0.7495130502532139,0.019088430074016362,0.12660693416439422
University of Findlay (Ohio),5172,Ohio,0.6105955143078113,0.0009667440061871616,0.010440835266821345,0.031322505800464036,0.015661252900232018,0.00019334880123743234,0.8126450116009281,0.01334106728538283,0.10015467904098994
University of Florida,49459,Florida,0.5422673325380618,0.002769971087163105,0.07078590347560605,0.06370933500475141,0.1643179198932449,0.004852504094300329,0.5523160597666754,0.022402393902019854,0.08683960452091631
University of Georgia,35197,Georgia,0.5760718243032077,0.001051225956757678,0.08122851379378924,0.07969429212716993,0.04650964570844106,0.001051225956757678,0.6979856237747535,0.029888910986731822,0.04940761996761087
University of Hartford,6817,Connecticut,0.5134223265365997,0.002347073492738741,0.03403256564471175,0.1268886607011882,0.08977556109725686,0.0007334604664808567,0.5798738447997653,0.021417045621241016,0.07099897315534692
University of Hawaii Hawaii Community College,3186,Hawaii,0.5891399874450722,0.002197112366603892,0.16980539861895794,0.0053358443188951665,0.14030131826741996,0.11268047708725674,0.15128688010043942,0.3888888888888889,0.02071563088512241
University of Hawaii Honolulu Community College,4144,Hawaii,0.41457528957528955,0.0016891891891891893,0.4218146718146718,0.02195945945945946,0.1015926640926641,0.0707046332046332,0.08445945945945946,0.2782335907335907,0.013272200772200772
University of Hawaii Leeward Community College,7742,Hawaii,0.592095065874451,0.0012916559028674762,0.36980108499095843,0.021828984758460346,0.12955308705760785,0.05476621028158098,0.08718677344355463,0.3203306639111341,0.010462412813226556
University of Hawaii Maui College,3809,Hawaii,0.6366500393804148,0.00420057757941717,0.2727750065634025,0.010238907849829351,0.10711472827513784,0.10685219217642426,0.2129167760567078,0.2688369650826989,0.014964557626673668
University of Hawaii Windward Community College,2661,Hawaii,0.6106726794438181,0.002254791431792559,0.1570838030815483,0.011649755730928222,0.15933859451334084,0.08981585869973695,0.17098835024426906,0.40135287485907556,0.003006388575723412
University of Hawaii at Hilo,3924,Hawaii,0.6060142711518859,0.0050968399592252805,0.2054026503567788,0.011722731906218144,0.11646279306829765,0.09964322120285422,0.22833843017329256,0.28771661569826706,0.042303771661569824
